GPS1.UTCGregorian         Receiver.EarthFixedCS.X   Receiver.EarthFixedCS.Y   Receiver.EarthFixedCS.Z   
01 Jan 2026 02:14:00.000   -673.7423286777615        -5487.190927942032        3170.45650392851          
01 Jan 2026 02:15:00.000   -673.7423278033133        -5487.190927637547        3170.456504641317         
01 Jan 2026 02:16:00.000   -673.7423286777621        -5487.190927942033        3170.456503928511         
01 Jan 2026 02:17:00.000   -673.7423278007343        -5487.19092764471         3170.456504629464         
01 Jan 2026 02:18:00.000   -673.742328677762         -5487.190927942032        3170.45650392851          
01 Jan 2026 02:19:00.000   -673.7423277982156        -5487.190927651899        3170.456504617559         
01 Jan 2026 02:20:00.000   -673.7423286777629        -5487.190927942032        3170.45650392851          
01 Jan 2026 02:21:00.000   -673.7423277957554        -5487.190927659108        3170.456504605605         
01 Jan 2026 02:22:00.000   -673.7423286777625        -5487.190927942031        3170.45650392851          
01 Jan 2026 02:23:00.000   -673.7423277933577        -5487.190927666338        3170.456504593601         
01 Jan 2026 02:24:00.000   -673.7423286777623        -5487.190927942031        3170.45650392851          
01 Jan 2026 02:25:00.000   -673.7423277910178        -5487.190927673589        3170.45650458155          
01 Jan 2026 02:26:00.000   -673.7423286777619        -5487.190927942032        3170.456503928511         
01 Jan 2026 02:27:00.000   -673.7423277887358        -5487.190927680859        3170.456504569454         
01 Jan 2026 02:28:00.000   -673.7423286777625        -5487.190927942034        3170.45650392851          
01 Jan 2026 02:29:00.000   -673.7423277865134        -5487.190927688149        3170.456504557309         
01 Jan 2026 02:30:00.000   -673.7423286777636        -5487.190927942032        3170.456503928509         
01 Jan 2026 02:31:00.000   -673.7423277843519        -5487.190927695454        3170.45650454512          
01 Jan 2026 02:32:00.000   -673.742328677762         -5487.190927942032        3170.456503928509         
01 Jan 2026 02:33:00.000   -673.7423277822509        -5487.190927702783        3170.456504532885         
01 Jan 2026 02:34:00.000   -673.7423286777614        -5487.19092794203         3170.45650392851          
01 Jan 2026 02:35:00.000   -673.7423277802106        -5487.190927710127        3170.456504520608         
01 Jan 2026 02:36:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 02:37:00.000   -673.7423277782273        -5487.190927717489        3170.456504508287         
01 Jan 2026 02:38:00.000   -673.7423286777628        -5487.190927942032        3170.45650392851          
01 Jan 2026 02:39:00.000   -673.7423277763086        -5487.190927724869        3170.456504495924         
01 Jan 2026 02:40:00.000   -673.742328677763         -5487.190927942032        3170.45650392851          
01 Jan 2026 02:41:00.000   -673.7423277744492        -5487.190927732263        3170.45650448352          
01 Jan 2026 02:42:00.000   -673.7423286777613        -5487.190927942032        3170.45650392851          
01 Jan 2026 02:43:00.000   -673.742327772648         -5487.190927739673        3170.456504471075         
01 Jan 2026 02:44:00.000   -673.7423286777596        -5487.190927942033        3170.45650392851          
01 Jan 2026 02:45:00.000   -673.7423277709116        -5487.190927747101        3170.456504458591         
01 Jan 2026 02:46:00.000   -673.7423286777622        -5487.190927942032        3170.45650392851          
01 Jan 2026 02:47:00.000   -673.7423277692358        -5487.190927754544        3170.456504446068         
01 Jan 2026 02:48:00.000   -673.7423286777617        -5487.190927942031        3170.456503928509         
01 Jan 2026 02:49:00.000   -673.7423277676193        -5487.190927761999        3170.456504433507         
01 Jan 2026 02:50:00.000   -673.7423286777635        -5487.190927942032        3170.456503928509         
01 Jan 2026 02:51:00.000   -673.7423277660682        -5487.190927769469        3170.456504420908         
01 Jan 2026 02:52:00.000   -673.7423286777614        -5487.190927942032        3170.45650392851          
01 Jan 2026 02:53:00.000   -673.7423277645712        -5487.190927776954        3170.456504408276         
01 Jan 2026 02:54:00.000   -673.7423286777623        -5487.190927942033        3170.456503928509         
01 Jan 2026 02:55:00.000   -673.7423277631436        -5487.190927784448        3170.456504395605         
01 Jan 2026 02:56:00.000   -673.7423286777607        -5487.190927942034        3170.456503928511         
01 Jan 2026 02:57:00.000   -673.742327761769         -5487.190927791958        3170.4565043829           
01 Jan 2026 02:58:00.000   -673.7423286777619        -5487.190927942032        3170.456503928509         
01 Jan 2026 02:59:00.000   -673.7423277604607        -5487.190927799476        3170.456504370163         
01 Jan 2026 03:00:00.000   -673.7423286777631        -5487.19092794203         3170.45650392851          
01 Jan 2026 03:01:00.000   -673.7423277592142        -5487.190927807011        3170.456504357392         
01 Jan 2026 03:02:00.000   -673.7423286777615        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:03:00.000   -673.74232775803          -5487.190927814555        3170.45650434459          
01 Jan 2026 03:04:00.000   -673.7423286777621        -5487.190927942035        3170.45650392851          
01 Jan 2026 03:05:00.000   -673.7423277569064        -5487.190927822106        3170.456504331755         
01 Jan 2026 03:06:00.000   -673.7423286777619        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:07:00.000   -673.7423277558451        -5487.190927829667        3170.456504318892         
01 Jan 2026 03:08:00.000   -673.7423286777631        -5487.19092794203         3170.45650392851          
01 Jan 2026 03:09:00.000   -673.74232775485          -5487.190927837242        3170.456504305998         
01 Jan 2026 03:10:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:11:00.000   -673.7423277539128        -5487.190927844822        3170.456504293075         
01 Jan 2026 03:12:00.000   -673.7423286777625        -5487.190927942035        3170.45650392851          
01 Jan 2026 03:13:00.000   -673.7423277530415        -5487.190927852413        3170.456504280126         
01 Jan 2026 03:14:00.000   -673.7423286777629        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:15:00.000   -673.7423277522287        -5487.19092786001         3170.456504267151         
01 Jan 2026 03:16:00.000   -673.7423286777619        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:17:00.000   -673.7423277514808        -5487.190927867613        3170.456504254149         
01 Jan 2026 03:18:00.000   -673.742328677761         -5487.190927942032        3170.456503928509         
01 Jan 2026 03:19:00.000   -673.742327750795         -5487.190927875225        3170.45650424112          
01 Jan 2026 03:20:00.000   -673.7423286777632        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:21:00.000   -673.7423277501729        -5487.19092788284         3170.456504228069         
01 Jan 2026 03:22:00.000   -673.7423286777616        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:23:00.000   -673.7423277496122        -5487.190927890466        3170.456504214994         
01 Jan 2026 03:24:00.000   -673.7423286777623        -5487.190927942031        3170.45650392851          
01 Jan 2026 03:25:00.000   -673.7423277491123        -5487.190927898096        3170.456504201898         
01 Jan 2026 03:26:00.000   -673.7423286777612        -5487.190927942032        3170.456503928511         
01 Jan 2026 03:27:00.000   -673.7423277486789        -5487.190927905727        3170.456504188779         
01 Jan 2026 03:28:00.000   -673.742328677762         -5487.190927942033        3170.456503928509         
01 Jan 2026 03:29:00.000   -673.7423277483073        -5487.190927913362        3170.45650417564          
01 Jan 2026 03:30:00.000   -673.7423286777622        -5487.190927942031        3170.45650392851          
01 Jan 2026 03:31:00.000   -673.742327747995         -5487.190927921006        3170.456504162481         
01 Jan 2026 03:32:00.000   -673.7423286777607        -5487.190927942031        3170.456503928508         
01 Jan 2026 03:33:00.000   -673.7423277477511        -5487.190927928649        3170.456504149303         
01 Jan 2026 03:34:00.000   -673.7423286777605        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:35:00.000   -673.7423277475674        -5487.190927936297        3170.456504136109         
01 Jan 2026 03:36:00.000   -673.7423286777622        -5487.190927942032        3170.456503928511         
01 Jan 2026 03:37:00.000   -673.7423277474431        -5487.190927943947        3170.456504122896         
01 Jan 2026 03:38:00.000   -673.7423286777625        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:39:00.000   -673.7423277473904        -5487.190927951596        3170.456504109668         
01 Jan 2026 03:40:00.000   -673.7423286777617        -5487.190927942035        3170.45650392851          
01 Jan 2026 03:41:00.000   -673.7423277473923        -5487.19092795925         3170.456504096423         
01 Jan 2026 03:42:00.000   -673.742328677762         -5487.190927942032        3170.456503928509         
01 Jan 2026 03:43:00.000   -673.7423277474659        -5487.190927966897        3170.456504083164         
01 Jan 2026 03:44:00.000   -673.7423286777622        -5487.190927942033        3170.456503928509         
01 Jan 2026 03:45:00.000   -673.7423277475951        -5487.190927974552        3170.456504069894         
01 Jan 2026 03:46:00.000   -673.7423286777611        -5487.190927942032        3170.456503928509         
01 Jan 2026 03:47:00.000   -673.7423277477873        -5487.190927982205        3170.456504056608         
01 Jan 2026 03:48:00.000   -673.7423286777622        -5487.190927942031        3170.45650392851          
01 Jan 2026 03:49:00.000   -673.7423277480469        -5487.190927989855        3170.456504043314         
01 Jan 2026 03:50:00.000   -673.7423286777616        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:51:00.000   -673.7423277483671        -5487.190927997503        3170.456504030006         
01 Jan 2026 03:52:00.000   -673.7423286777612        -5487.190927942033        3170.456503928511         
01 Jan 2026 03:53:00.000   -673.7423277487504        -5487.19092800515         3170.456504016691         
01 Jan 2026 03:54:00.000   -673.742328677762         -5487.190927942035        3170.45650392851          
01 Jan 2026 03:55:00.000   -673.742327749196         -5487.190928012794        3170.456504003365         
01 Jan 2026 03:56:00.000   -673.7423286777619        -5487.190927942031        3170.45650392851          
01 Jan 2026 03:57:00.000   -673.7423277497086        -5487.190928020435        3170.45650399003          
01 Jan 2026 03:58:00.000   -673.7423286777622        -5487.190927942032        3170.45650392851          
01 Jan 2026 03:59:00.000   -673.7423277502777        -5487.190928028074        3170.456503976691         
01 Jan 2026 04:00:00.000   -673.7423286777614        -5487.190927942032        3170.45650392851          
01 Jan 2026 04:01:00.000   -673.7423277509146        -5487.190928035707        3170.456503963345         
01 Jan 2026 04:02:00.000   -673.7423286777619        -5487.190927942029        3170.456503928509         
01 Jan 2026 04:03:00.000   -673.7423277516151        -5487.190928043336        3170.456503949991         
01 Jan 2026 04:04:00.000   -673.7423286777617        -5487.190927942033        3170.45650392851          
01 Jan 2026 04:05:00.000   -673.7423277523774        -5487.190928050961        3170.456503936635         
01 Jan 2026 04:06:00.000   -673.7423286777622        -5487.190927942032        3170.45650392851          
01 Jan 2026 04:07:00.000   -673.7423277531977        -5487.190928058581        3170.456503923276         
01 Jan 2026 04:08:00.000   -673.7423286777616        -5487.190927942031        3170.45650392851          
01 Jan 2026 04:09:00.000   -673.7423277540877        -5487.19092806619         3170.456503909914         
01 Jan 2026 04:10:00.000   -673.7423286777612        -5487.190927942034        3170.456503928509         
01 Jan 2026 04:11:00.000   -673.7423277550341        -5487.190928073795        3170.456503896549         
01 Jan 2026 04:12:00.000   -673.7423286777627        -5487.190927942032        3170.456503928509         
01 Jan 2026 04:13:00.000   -673.7423277560488        -5487.190928081393        3170.456503883184         
01 Jan 2026 04:14:00.000   -673.7423286777624        -5487.190927942034        3170.456503928511         
01 Jan 2026 04:15:00.000   -673.742327757123         -5487.190928088984        3170.45650386982          
01 Jan 2026 04:16:00.000   -673.7423286777623        -5487.190927942031        3170.456503928509         
01 Jan 2026 04:17:00.000   -673.7423277582634        -5487.190928096565        3170.456503856454         
01 Jan 2026 04:18:00.000   -673.7423286777622        -5487.190927942032        3170.456503928509         
01 Jan 2026 04:19:00.000   -673.7423277594626        -5487.190928104138        3170.456503843093         
01 Jan 2026 04:20:00.000   -673.7423286777612        -5487.190927942032        3170.456503928509         
01 Jan 2026 04:21:00.000   -673.7423277607259        -5487.1909281117          3170.456503829734         
01 Jan 2026 04:22:00.000   -673.742328677762         -5487.190927942029        3170.456503928509         
01 Jan 2026 04:23:00.000   -673.7423277620497        -5487.190928119252        3170.456503816379         
01 Jan 2026 04:24:00.000   -673.7423286777617        -5487.190927942032        3170.45650392851          
01 Jan 2026 04:25:00.000   -673.7423277634365        -5487.190928126802        3170.456503803028         
01 Jan 2026 04:26:00.000   -673.7423286777622        -5487.19092794203         3170.456503928509         
01 Jan 2026 04:27:00.000   -673.7423277648874        -5487.190928134331        3170.456503789682         
01 Jan 2026 04:28:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 04:29:00.000   -673.7423277664003        -5487.190928141852        3170.456503776345         
01 Jan 2026 04:30:00.000   -673.7423286777619        -5487.190927942032        3170.45650392851          
01 Jan 2026 04:31:00.000   -673.7423277679749        -5487.190928149363        3170.456503763013         
01 Jan 2026 04:32:00.000   -673.7423286777623        -5487.190927942033        3170.456503928511         
01 Jan 2026 04:33:00.000   -673.7423277696092        -5487.19092815686         3170.45650374969          
01 Jan 2026 04:34:00.000   -673.7423286777619        -5487.190927942031        3170.45650392851          
01 Jan 2026 04:35:00.000   -673.7423277713074        -5487.190928164343        3170.456503736375         
01 Jan 2026 04:36:00.000   -673.7423286777619        -5487.190927942032        3170.456503928508         
01 Jan 2026 04:37:00.000   -673.7423277730647        -5487.190928171814        3170.456503723071         
01 Jan 2026 04:38:00.000   -673.7423286777622        -5487.190927942033        3170.456503928511         
01 Jan 2026 04:39:00.000   -673.742327774889         -5487.190928179271        3170.45650370978          
01 Jan 2026 04:40:00.000   -673.7423286777625        -5487.190927942032        3170.456503928509         
01 Jan 2026 04:41:00.000   -673.7423277767723        -5487.190928186713        3170.456503696499         
01 Jan 2026 04:42:00.000   -673.7423286777623        -5487.190927942031        3170.45650392851          
01 Jan 2026 04:43:00.000   -673.7423277787134        -5487.19092819414         3170.456503683231         
01 Jan 2026 04:44:00.000   -673.7423286777627        -5487.190927942031        3170.456503928511         
01 Jan 2026 04:45:00.000   -673.7423277807196        -5487.190928201553        3170.456503669977         
01 Jan 2026 04:46:00.000   -673.7423286777619        -5487.190927942033        3170.456503928511         
01 Jan 2026 04:47:00.000   -673.7423277827879        -5487.190928208951        3170.456503656737         
01 Jan 2026 04:48:00.000   -673.7423286777616        -5487.190927942032        3170.456503928511         
01 Jan 2026 04:49:00.000   -673.742327784916         -5487.190928216331        3170.456503643514         
01 Jan 2026 04:50:00.000   -673.7423286777621        -5487.190927942031        3170.45650392851          
01 Jan 2026 04:51:00.000   -673.742327787104         -5487.190928223691        3170.456503630306         
01 Jan 2026 04:52:00.000   -673.7423286777621        -5487.190927942032        3170.456503928509         
01 Jan 2026 04:53:00.000   -673.7423277893536        -5487.190928231035        3170.456503617116         
01 Jan 2026 04:54:00.000   -673.7423286777622        -5487.190927942032        3170.45650392851          
01 Jan 2026 04:55:00.000   -673.7423277916627        -5487.190928238364        3170.456503603943         
01 Jan 2026 04:56:00.000   -673.7423286777621        -5487.190927942032        3170.456503928509         
01 Jan 2026 04:57:00.000   -673.7423277940358        -5487.190928245672        3170.456503590791         
01 Jan 2026 04:58:00.000   -673.7423286777615        -5487.190927942032        3170.456503928509         
01 Jan 2026 04:59:00.000   -673.7423277964655        -5487.190928252963        3170.456503577659         
01 Jan 2026 05:00:00.000   -673.742328677762         -5487.190927942032        3170.45650392851          
01 Jan 2026 05:01:00.000   -673.7423277989566        -5487.190928260231        3170.456503564547         
01 Jan 2026 05:02:00.000   -673.7423286777624        -5487.19092794203         3170.456503928509         
01 Jan 2026 05:03:00.000   -673.7423278015058        -5487.190928267481        3170.456503551457         
01 Jan 2026 05:04:00.000   -673.742328677762         -5487.190927942033        3170.45650392851          
01 Jan 2026 05:05:00.000   -673.7423278041194        -5487.19092827471         3170.456503538391         
01 Jan 2026 05:06:00.000   -673.7423286777623        -5487.190927942032        3170.45650392851          
01 Jan 2026 05:07:00.000   -673.7423278067885        -5487.190928281917        3170.456503525345         
01 Jan 2026 05:08:00.000   -673.742328677762         -5487.190927942031        3170.45650392851          
01 Jan 2026 05:09:00.000   -673.7423278095182        -5487.190928289105        3170.456503512326         
01 Jan 2026 05:10:00.000   -673.742328677762         -5487.190927942031        3170.45650392851          
01 Jan 2026 05:11:00.000   -673.7423278123088        -5487.190928296272        3170.456503499333         
01 Jan 2026 05:12:00.000   -673.7423286777623        -5487.190927942029        3170.45650392851          
01 Jan 2026 05:13:00.000   -673.7423278151593        -5487.190928303413        3170.456503486367         
01 Jan 2026 05:14:00.000   -673.7423286777623        -5487.190927942032        3170.45650392851          
01 Jan 2026 05:15:00.000   -673.7423278180679        -5487.190928310536        3170.456503473424         
01 Jan 2026 05:16:00.000   -673.7423286777623        -5487.190927942033        3170.456503928511         
01 Jan 2026 05:17:00.000   -673.7423278210363        -5487.190928317627        3170.456503460513         
01 Jan 2026 05:18:00.000   -673.7423286777621        -5487.190927942034        3170.456503928508         
01 Jan 2026 05:19:00.000   -673.7423278240591        -5487.190928324701        3170.456503447629         
01 Jan 2026 05:20:00.000   -673.7423286777623        -5487.190927942032        3170.45650392851          
01 Jan 2026 05:21:00.000   -673.7423278271444        -5487.190928331748        3170.456503434777         
01 Jan 2026 05:22:00.000   -673.7423286777622        -5487.190927942033        3170.45650392851          
01 Jan 2026 05:23:00.000   -673.7423278302867        -5487.190928338774        3170.456503421953         
01 Jan 2026 05:24:00.000   -673.7423286777623        -5487.190927942028        3170.45650392851          
01 Jan 2026 05:25:00.000   -673.7423278334882        -5487.190928345771        3170.456503409162         
01 Jan 2026 05:26:00.000   -673.7423286777621        -5487.190927942032        3170.456503928509         
01 Jan 2026 05:27:00.000   -673.7423278367465        -5487.190928352743        3170.456503396404         
01 Jan 2026 05:28:00.000   -673.7423286777624        -5487.190927942033        3170.456503928511         
01 Jan 2026 05:29:00.000   -673.7423278400607        -5487.190928359687        3170.456503383678         
01 Jan 2026 05:30:00.000   -673.7423286777625        -5487.190927942034        3170.45650392851          
01 Jan 2026 05:31:00.000   -673.7423278434359        -5487.190928366606        3170.456503370987         
01 Jan 2026 05:32:00.000   -673.7423286777624        -5487.190927942034        3170.45650392851          
01 Jan 2026 05:33:00.000   -673.7423278468673        -5487.190928373499        3170.456503358333         
01 Jan 2026 05:34:00.000   -673.7423286777622        -5487.190927942032        3170.45650392851          
01 Jan 2026 05:35:00.000   -673.7423278503542        -5487.190928380362        3170.456503345711         
01 Jan 2026 05:36:00.000   -673.7423286777624        -5487.190927942034        3170.45650392851          
01 Jan 2026 05:37:00.000   -673.7423278538987        -5487.190928387196        3170.456503333128         
01 Jan 2026 05:38:00.000   -673.742328677762         -5487.190927942029        3170.45650392851          
01 Jan 2026 05:39:00.000   -673.7423278574989        -5487.190928394003        3170.456503320582         
01 Jan 2026 05:40:00.000   -673.7423286777624        -5487.190927942032        3170.456503928509         
01 Jan 2026 05:41:00.000   -673.7423278611565        -5487.19092840078         3170.456503308075         
01 Jan 2026 05:42:00.000   -673.7423286777623        -5487.190927942033        3170.456503928509         
01 Jan 2026 05:43:00.000   -673.7423278648686        -5487.190928407528        3170.456503295607         
01 Jan 2026 05:44:00.000   -673.7423286777625        -5487.190927942032        3170.45650392851          
01 Jan 2026 05:45:00.000   -673.7423278686382        -5487.190928414248        3170.45650328318          
01 Jan 2026 05:46:00.000   -673.7423286777625        -5487.190927942034        3170.45650392851          
01 Jan 2026 05:47:00.000   -673.7423278724639        -5487.190928420932        3170.456503270792         
01 Jan 2026 05:48:00.000   -673.7423286777623        -5487.190927942031        3170.456503928509         
01 Jan 2026 05:49:00.000   -673.742327876344         -5487.190928427588        3170.456503258448         
01 Jan 2026 05:50:00.000   -673.7423286777623        -5487.190927942032        3170.45650392851          
01 Jan 2026 05:51:00.000   -673.7423278802777        -5487.190928434214        3170.456503246147         
01 Jan 2026 05:52:00.000   -673.7423286777623        -5487.190927942033        3170.456503928511         
01 Jan 2026 05:53:00.000   -673.7423278842678        -5487.19092844081         3170.456503233889         
01 Jan 2026 05:54:00.000   -673.7423286777622        -5487.19092794203         3170.456503928511         
01 Jan 2026 05:55:00.000   -673.7423278883152        -5487.190928447366        3170.456503221676         
01 Jan 2026 05:56:00.000   -673.742328677762         -5487.190927942029        3170.45650392851          
01 Jan 2026 05:57:00.000   -673.7423278924139        -5487.190928453896        3170.456503209507         
01 Jan 2026 05:58:00.000   -673.7423286777623        -5487.190927942032        3170.45650392851          
01 Jan 2026 05:59:00.000   -673.742327896567         -5487.190928460388        3170.456503197384         
01 Jan 2026 06:00:00.000   -673.7423286777622        -5487.190927942032        3170.456503928509         
01 Jan 2026 06:01:00.000   -673.7423279007714        -5487.19092846685         3170.456503185309         
01 Jan 2026 06:02:00.000   -673.7423286777624        -5487.190927942031        3170.45650392851          
01 Jan 2026 06:03:00.000   -673.7423279050344        -5487.190928473278        3170.456503173282         
01 Jan 2026 06:04:00.000   -673.742328677762         -5487.190927942032        3170.456503928511         
01 Jan 2026 06:05:00.000   -673.7423279093468        -5487.190928479666        3170.456503161303         
01 Jan 2026 06:06:00.000   -673.742328677762         -5487.190927942032        3170.45650392851          
01 Jan 2026 06:07:00.000   -673.7423279137112        -5487.190928486025        3170.456503149373         
01 Jan 2026 06:08:00.000   -673.7423286777617        -5487.19092794203         3170.456503928509         
01 Jan 2026 06:09:00.000   -673.7423279181317        -5487.190928492344        3170.456503137494         
01 Jan 2026 06:10:00.000   -673.7423286777623        -5487.190927942032        3170.456503928511         
01 Jan 2026 06:11:00.000   -673.7423279226037        -5487.190928498631        3170.456503125668         
01 Jan 2026 06:12:00.000   -673.7423286777619        -5487.190927942031        3170.456503928509         
01 Jan 2026 06:13:00.000   -673.7423279271251        -5487.190928504876        3170.456503113891         
01 Jan 2026 06:14:00.000   -673.7423286777621        -5487.190927942031        3170.45650392851          
01 Jan 2026 06:15:00.000   -673.7423279317032        -5487.190928511089        3170.456503102168         
01 Jan 2026 06:16:00.000   -673.7423286777621        -5487.190927942033        3170.45650392851          
01 Jan 2026 06:17:00.000   -673.7423279363294        -5487.190928517263        3170.456503090499         
01 Jan 2026 06:18:00.000   -673.7423286777619        -5487.190927942032        3170.456503928509         
01 Jan 2026 06:19:00.000   -673.7423279410062        -5487.190928523401        3170.456503078883         
01 Jan 2026 06:20:00.000   -673.7423286777627        -5487.190927942032        3170.456503928509         
01 Jan 2026 06:21:00.000   -673.7423279457361        -5487.1909285295          3170.456503067323         
01 Jan 2026 06:22:00.000   -673.7423286777628        -5487.190927942031        3170.456503928509         
01 Jan 2026 06:23:00.000   -673.7423279505168        -5487.19092853556         3170.456503055817         
01 Jan 2026 06:24:00.000   -673.7423286777632        -5487.190927942032        3170.456503928511         
01 Jan 2026 06:25:00.000   -673.7423279553435        -5487.190928541583        3170.45650304437          
01 Jan 2026 06:26:00.000   -673.7423286777622        -5487.19092794203         3170.456503928509         
01 Jan 2026 06:27:00.000   -673.7423279602249        -5487.190928547565        3170.456503032981         
01 Jan 2026 06:28:00.000   -673.7423286777632        -5487.190927942034        3170.45650392851          
01 Jan 2026 06:29:00.000   -673.7423279651531        -5487.190928553507        3170.456503021649         
01 Jan 2026 06:30:00.000   -673.7423286777616        -5487.190927942032        3170.45650392851          
01 Jan 2026 06:31:00.000   -673.742327970133         -5487.190928559407        3170.456503010377         
01 Jan 2026 06:32:00.000   -673.74232867776          -5487.190927942026        3170.456503928509         
01 Jan 2026 06:33:00.000   -673.7423279751581        -5487.190928565268        3170.456502999164         
01 Jan 2026 06:34:00.000   -673.7423286777607        -5487.190927942031        3170.456503928509         
01 Jan 2026 06:35:00.000   -673.7423279802357        -5487.190928571089        3170.456502988011         
01 Jan 2026 06:36:00.000   -673.7423286777615        -5487.190927942031        3170.456503928511         
01 Jan 2026 06:37:00.000   -673.7423279853588        -5487.190928576869        3170.456502976921         
01 Jan 2026 06:38:00.000   -673.7423286777624        -5487.190927942032        3170.456503928509         
01 Jan 2026 06:39:00.000   -673.7423279905315        -5487.190928582604        3170.456502965892         
01 Jan 2026 06:40:00.000   -673.7423286777622        -5487.190927942032        3170.456503928508         
01 Jan 2026 06:41:00.000   -673.7423279957495        -5487.190928588298        3170.456502954926         
01 Jan 2026 06:42:00.000   -673.7423286777615        -5487.190927942031        3170.45650392851          
01 Jan 2026 06:43:00.000   -673.7423280010183        -5487.190928593954        3170.456502944025         
01 Jan 2026 06:44:00.000   -673.7423286777617        -5487.190927942031        3170.45650392851          
01 Jan 2026 06:45:00.000   -673.7423280063323        -5487.190928599563        3170.456502933187         
01 Jan 2026 06:46:00.000   -673.7423286777632        -5487.190927942033        3170.456503928509         
01 Jan 2026 06:47:00.000   -673.7423280116948        -5487.190928605129        3170.456502922415         
01 Jan 2026 06:48:00.000   -673.7423286777625        -5487.190927942033        3170.456503928509         
01 Jan 2026 06:49:00.000   -673.7423280171012        -5487.190928610653        3170.456502911708         
01 Jan 2026 06:50:00.000   -673.7423286777623        -5487.19092794203         3170.45650392851          
01 Jan 2026 06:51:00.000   -673.7423280225521        -5487.19092861613         3170.456502901069         
01 Jan 2026 06:52:00.000   -673.7423286777616        -5487.190927942032        3170.456503928511         
01 Jan 2026 06:53:00.000   -673.7423280280474        -5487.190928621563        3170.456502890496         
01 Jan 2026 06:54:00.000   -673.7423286777611        -5487.19092794203         3170.45650392851          
01 Jan 2026 06:55:00.000   -673.742328033591         -5487.190928626952        3170.456502879992         
01 Jan 2026 06:56:00.000   -673.7423286777604        -5487.190927942029        3170.45650392851          
01 Jan 2026 06:57:00.000   -673.7423280391812        -5487.190928632294        3170.456502869558         
01 Jan 2026 06:58:00.000   -673.7423286777632        -5487.190927942032        3170.456503928509         
01 Jan 2026 06:59:00.000   -673.7423280448127        -5487.190928637592        3170.456502859191         
01 Jan 2026 07:00:00.000   -673.7423286777621        -5487.190927942033        3170.456503928511         
01 Jan 2026 07:01:00.000   -673.7423280504906        -5487.190928642844        3170.456502848896         
01 Jan 2026 07:02:00.000   -673.742328677762         -5487.190927942031        3170.45650392851          
01 Jan 2026 07:03:00.000   -673.742328056209         -5487.19092864805         3170.456502838672         
01 Jan 2026 07:04:00.000   -673.7423286777621        -5487.190927942032        3170.456503928509         
01 Jan 2026 07:05:00.000   -673.7423280619712        -5487.190928653207        3170.456502828519         
01 Jan 2026 07:06:00.000   -673.7423286777622        -5487.190927942031        3170.45650392851          
01 Jan 2026 07:07:00.000   -673.7423280677775        -5487.190928658319        3170.456502818439         
01 Jan 2026 07:08:00.000   -673.7423286777632        -5487.190927942034        3170.456503928509         
01 Jan 2026 07:09:00.000   -673.742328073626         -5487.190928663381        3170.456502808432         
01 Jan 2026 07:10:00.000   -673.7423286777619        -5487.190927942032        3170.45650392851          
01 Jan 2026 07:11:00.000   -673.7423280795165        -5487.190928668396        3170.456502798499         
01 Jan 2026 07:12:00.000   -673.7423286777613        -5487.19092794203         3170.456503928509         
01 Jan 2026 07:13:00.000   -673.7423280854505        -5487.190928673365        3170.456502788641         
01 Jan 2026 07:14:00.000   -673.7423286777633        -5487.190927942032        3170.45650392851          
01 Jan 2026 07:15:00.000   -673.7423280914221        -5487.190928678286        3170.456502778857         
01 Jan 2026 07:16:00.000   -673.7423286777628        -5487.190927942032        3170.45650392851          
01 Jan 2026 07:17:00.000   -673.7423280974384        -5487.190928683156        3170.45650276915          
01 Jan 2026 07:18:00.000   -673.7423286777621        -5487.190927942032        3170.45650392851          
01 Jan 2026 07:19:00.000   -673.7423281034908        -5487.190928687977        3170.456502759519         
01 Jan 2026 07:20:00.000   -673.7423286777617        -5487.190927942033        3170.456503928511         
01 Jan 2026 07:21:00.000   -673.7423281095888        -5487.190928692752        3170.456502749966         
01 Jan 2026 07:22:00.000   -673.7423286777615        -5487.190927942032        3170.45650392851          
01 Jan 2026 07:23:00.000   -673.7423281157216        -5487.190928697471        3170.456502740489         
01 Jan 2026 07:24:00.000   -673.742328677761         -5487.190927942029        3170.456503928508         
01 Jan 2026 07:25:00.000   -673.742328121896         -5487.190928702143        3170.456502731091         
01 Jan 2026 07:26:00.000   -673.7423286777614        -5487.190927942031        3170.45650392851          
01 Jan 2026 07:27:00.000   -673.7423281281099        -5487.190928706764        3170.456502721773         
01 Jan 2026 07:28:00.000   -673.7423286777623        -5487.190927942032        3170.45650392851          
01 Jan 2026 07:29:00.000   -673.7423281343607        -5487.190928711334        3170.456502712535         
01 Jan 2026 07:30:00.000   -673.7423286777613        -5487.190927942031        3170.456503928509         
